"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강서구","C211095_개화길 고속도로 아래(고정3)(10시 간선수로방향)","37.5860","126.7999","1","2022-12-01"
"강서구","C211096_개화3길 산책로1(고정1)","37.5864","126.7998","1","2022-12-01"
"강서구","C211096_개화3길 산책로1(고정2)","37.5864","126.7998","1","2022-12-01"
"강서구","C211097_개화3길 산책로2(고정1)(5시)","37.5858","126.7991","1","2022-12-01"
"강서구","C211097_개화3길 산책로2(고정2)(1시)","37.5858","126.7991","1","2022-12-01"
"강서구","C211097_개화3길 산책로2(고정3)(10시)","37.5858","126.7991","1","2022-12-01"
"강서구","C211098_개화3길 산책로3(고정1)(1시)","37.5852","126.7988","1","2022-12-01"
"강서구","C211098_개화3길 산책로3(고정2)(9시)","37.5852","126.7988","1","2022-12-01"
"강서구","C211098_개화3길 산책로3(고정3)(7시)","37.5852","126.7988","1","2022-12-01"
"강서구","C211099_개화동 360-1(고정1)(1시)","37.5844","126.8005","1","2022-12-01"
"강서구","C211100_방화2동 616-1(고정1)","37.5649","126.8079","1","2022-12-01"
"강서구","C211100_방화2동 616-1(고정2)","37.5649","126.8079","1","2022-12-01"
"강서구","C211102_방화동 580-43_고정1","37.5693","126.8123","1","2022-12-01"
"강서구","C211102_방화동 580-43_고정2","37.5693","126.8123","1","2022-12-01"
"강서구","C211102_방화동 580-43_고정3","37.5697","126.8128","1","2022-12-01"
"강서구","C211103_방화동 614-133 사거리_고정1","37.5658","126.8101","1","2022-12-01"
"강서구","C211103_방화동 614-133 사거리_고정2","37.5658","126.8101","1","2022-12-01"
"강서구","C211103_방화동 614-133 사거리_고정3","37.5658","126.8101","1","2022-12-01"
"강서구","C211104_방화동 612-285_고정1","37.5625","126.8078","1","2022-12-01"
"강서구","C211105_방화동 587-3_고정1","37.5666","126.8084","1","2022-12-01"
"강서구","C211105_방화동 587-3_고정2","37.5666","126.8084","1","2022-12-01"
"강서구","C211105_방화동 587-3_고정3","37.5666","126.8084","1","2022-12-01"
"강서구","C211105_방화동 587-3_고정4","37.5666","126.8084","1","2022-12-01"
"강서구","C211106_방화동 598-35_고정1","37.5674","126.8127","1","2022-12-01"
"강서구","C211107_방화동 620-247_PTZ","37.5624","126.8075","1","2022-12-01"
"강서구","C211107_방화동 620-247_보조1","37.5624","126.8075","1","2022-12-01"
"강서구","C211107_방화동 620-247_보조2","37.5624","126.8075","1","2022-12-01"
"강서구","C211107_방화동 620-247_보조3","37.5624","126.8075","1","2022-12-01"
"강서구","C211108_방화동 612-192_고정1","37.5644","126.8097","1","2022-12-01"
"강서구","C211108_방화동 612-192_고정2","37.5644","126.8097","1","2022-12-01"
"강서구","C211109_방화동 614-107_고정1","37.5654","126.8099","1","2022-12-01"
"강서구","C211109_방화동 614-107_고정2","37.5654","126.8099","1","2022-12-01"
"강서구","C211109_방화동 614-107_고정3","37.5654","126.8099","1","2022-12-01"
"강서구","C211109_방화동 614-107_고정4","37.5655","126.8098","1","2022-12-01"
"강서구","C211109_방화동 614-107_고정5","37.5655","126.8098","1","2022-12-01"
"강서구","C211110_방화동 588-23_고정1","37.5670","126.8089","1","2022-12-01"
"강서구","C211110_방화동 588-23_고정2","37.5670","126.8089","1","2022-12-01"
"강서구","C221001(A2026)_방화3동 128-1","37.5791","126.8185","2","2022-12-01"
"강서구","C221002_방화3동 330-15","37.5784","126.8159","2","2022-12-01"
"강서구","C221002_방화3동 330-15(보조)(금낭화로24나길1)치현교회방향","37.5784","126.8159","1","2022-12-01"
"강서구","C221003[경찰방범]_방화3동 132-71","37.5777","126.8178","1","2022-12-01"
"강서구","C221004(A8028)_방화3동 319-12 (방화대로49길6-11)","37.5775","126.8162","2","2022-12-01"
"강서구","C221005(A8041)_방화3동 833 사잇길(방화대로47길 43)","37.5757","126.8139","2","2022-12-01"
"강서구","C221006_방화3동 132-10 예담쉐르빌2차 앞(분기-고정1)다대화이트빌방향","37.5773","126.8183","1","2022-12-01"
"강서구","C221006_방화3동 132-10 예담쉐르빌2차 앞(분기-고정2)코알라어린이집방향","37.5773","126.8183","1","2022-12-01"
"강서구","C221006_방화동 134-20 다대화이트빌 앞","37.5778","126.8189","1","2022-12-01"
"강서구","C221006_방화동 134-20 다대화이트빌 앞 - 카메라 1","37.5778","126.8189","1","2022-12-01"
"강서구","C221007_방화3동 353-2(고정1)방화동동일스위트리버아파트방향","37.5785","126.8152","1","2022-12-01"
"강서구","C221007_방화3동 353-2(고정2)금낭화로24길29-5방향","37.5785","126.8152","1","2022-12-01"
"강서구","C221008_방화동 809-5 - 카메라 1","37.5758","126.8096","1","2022-12-01"
"강서구","C221009_방화동 136-10(고정1)코알라어린이집방향","37.5765","126.8181","1","2022-12-01"
"강서구","C221010_방화3동 326-1","37.5771","126.8151","1","2022-12-01"
"강서구","C221011_방화3동 880","37.5796","126.8162","1","2022-12-01"
"강서구","C221012_방화3동 819-3(방화근린공원)","37.5815","126.8127","1","2022-12-01"
"강서구","C221012_방화3동 819-3(방화근린공원)(보조1)삼정중학교방향","37.5815","126.8127","1","2022-12-01"
"강서구","C221013_방화3동 855","37.5829","126.8120","1","2022-12-01"
"강서구","C221013_방화3동 855(보조1)","37.5829","126.8120","1","2022-12-01"
"강서구","C221014_방화3동 813-7(고정1)능말경로당방향","37.5760","126.8113","1","2022-12-01"
"강서구","C221014_방화3동 813-7(고정2)금낭화로19길26방향","37.5760","126.8113","1","2022-12-01"
"강서구","C221015_방화3동 812-3(고정1)금낭화로19길35방향","37.5756","126.8109","1","2022-12-01"
"강서구","C221015_방화3동 812-3(고정2)능말경로당방향","37.5756","126.8109","1","2022-12-01"
"강서구","C221016_방화3동 804(고정1)방원중학교방향","37.5767","126.8087","1","2022-12-01"
"강서구","C221016_방화3동 804(고정2)개화사방향","37.5767","126.8087","1","2022-12-01"
"강서구","C221017(A4047)_방화3동 826(메아리공원)","37.5785","126.8141","2","2022-12-01"
"강서구","C221018_방화3동 817(삼정중 정문)(고정1)","37.5807","126.8112","1","2022-12-01"
"강서구","C221018_방화3동 817(삼정중 정문)(고정2)","37.5806","126.8112","1","2022-12-01"
"강서구","C221019_방화3동 829-10(고정1)","37.5771","126.8123","1","2022-12-01"
"강서구","C221020_방화3동 816-1(고정1)","37.5789","126.8132","1","2022-12-01"
"강서구","C221020_방화3동 816-1(고정2)","37.5789","126.8132","1","2022-12-01"
"강서구","C221021_방화3동 842-5(고정1)","37.5759","126.8201","1","2022-12-01"
"강서구","C221021_방화3동 842-5(고정2)","37.5759","126.8201","1","2022-12-01"
"강서구","C221021_방화3동 842-5(고정3)","37.5759","126.8201","1","2022-12-01"
"강서구","C221022_방화3동 834-3(고정1)","37.5765","126.8166","1","2022-12-01"
"강서구","C221022_방화3동 834-3(고정2)","37.5765","126.8166","1","2022-12-01"
"강서구","C221023_방화3동 817(동성아파트 106동 앞)(고정1)","37.5789","126.8124","1","2022-12-01"
"강서구","C221023_방화3동 817(동성아파트 106동 앞)(고정2)","37.5789","126.8124","1","2022-12-01"
"강서구","C221024_방화3동 323-1(고정1)","37.5777","126.8156","1","2022-12-01"
"강서구","C221024_방화3동 323-1(고정2)","37.5777","126.8156","1","2022-12-01"
"강서구","C221025_방화3동 813(고정1)","37.5762","126.8099","1","2022-12-01"
"강서구","C221025_방화3동 813(고정2)","37.5762","126.8099","1","2022-12-01"
"강서구","C221026_방화3동 856(고정1)","37.5812","126.8113","1","2022-12-01"
"강서구","C221027_방화3동 822(고정1)","37.5799","126.8146","1","2022-12-01"
"강서구","C221027_방화3동 822(고정2)","37.5799","126.8146","1","2022-12-01"
"강서구","C221027_방화3동 822(고정3)","37.5799","126.8146","1","2022-12-01"
"강서구","C221027_방화3동 822_PTZ","37.5799","126.8146","1","2022-12-01"
"강서구","C231001_염창동 244-38","37.5528","126.8701","2","2022-12-01"
"강서구","C231001_염창동 244-38(보조1)염창중학교방향","37.5528","126.8701","1","2022-12-01"
"강서구","C231002(A1068)_염창동 276-9","37.5498","126.8702","1","2022-12-01"
"강서구","C231002(A1068)_염창동 276-9(보조1)염창교회방향","37.5498","126.8702","1","2022-12-01"
"강서구","C231004(A1407)_염창동 255","37.5513","126.8772","2","2022-12-01"
"강서구","C231004(A1407)_염창동 255(보조1)안양천로방향","37.5513","126.8772","1","2022-12-01"
"강서구","C231005(A4001)_염창동 266-14","37.5505","126.8709","2","2022-12-01"
"강서구","C231005(A4001)_염창동 266-14(보조1)공항대로65길 69-10방향","37.5505","126.8709","1","2022-12-01"
"강서구","C231006(A8001)_염창동 75-7 (양천로67길93-23)","37.5563","126.8718","2","2022-12-01"
"강서구","C231007(A8002)_염창동 70-2 (양천로67길71-17)","37.5570","126.8712","2","2022-12-01"
"강서구","C231008(A8003)_염창동 287-1 (양천로67길54)","37.5554","126.8690","2","2022-12-01"
"강서구","C231009(A8004)_염창동 266-1","37.5514","126.8700","2","2022-12-01"
"강서구","C231011(A8006)_염창동 293 (양천로73길80)","37.5546","126.8742","2","2022-12-01"
"강서구","C231012(A8007)_염창동 53-1 (양천로67길63)","37.5535","126.8711","1","2022-12-01"
"강서구","C231013_염창동 252-20","37.5502","126.8752","1","2022-12-01"
"강서구","C231013_염창동 252-20(보조1)염창동동아3차아파트방향","37.5502","126.8752","1","2022-12-01"
"강서구","C231013_염창동 252-20(보조2)염창힐스테이트아파트방향","37.5502","126.8752","1","2022-12-01"
"강서구","C231015_염창동 242-13","37.5550","126.8668","1","2022-12-01"
"강서구","C231016_염창동 264-18(고정1)양천로방향","37.5495","126.8732","1","2022-12-01"
"강서구","C231016_염창동 264-18(고정2)극동상록수아파트방향","37.5495","126.8732","1","2022-12-01"
"강서구","C231017_염창동 264-18(고정1)삼성한아름아파트방향","37.5492","126.8728","1","2022-12-01"
"강서구","C231017_염창동 264-18(고정2) 이수공원방향","37.5492","126.8728","1","2022-12-01"
"강서구","C231017_염창동 264-18(고정2)이수공원방향","37.5491","126.8728","1","2022-12-01"
"강서구","C231018_염창동 240-51(고정1)염창금호아파트방향","37.5571","126.8658","1","2022-12-01"
"강서구","C231019_염창동 241-33(고정1) - 양천로 방향","37.5563","126.8656","1","2022-12-01"
"강서구","C231019_염창동 241-33(고정2)염창동강변메르디앙방향","37.5563","126.8656","1","2022-12-01"
"강서구","C231020_염창동 57(고정1)신동아아파트1동방향","37.5548","126.8701","1","2022-12-01"
"강서구","C231021_염창동 276(고정1)가람온누리약국방향","37.5502","126.8687","1","2022-12-01"
"강서구","C231021_염창동 276(고정2)염창교회방향","37.5502","126.8687","1","2022-12-01"
"강서구","C231021_염창동 276(고정3)등촌역방향","37.5502","126.8687","1","2022-12-01"
"강서구","C231022_염창동 산32-9(고정1) 6시 염창길훈아파트101동방향","37.5565","126.8678","1","2022-12-01"
"강서구","C231022_염창동 산32-9(고정2) 10시 강변한솔파크106동방향","37.5565","126.8678","1","2022-12-01"
"강서구","C231023_염창동 266-12(고정1) - 백합공원방향","37.5504","126.8703","1","2022-12-01"
"강서구","C231023_염창동 266-12(고정2) - 양천로 방향","37.5503","126.8703","1","2022-12-01"
"강서구","C231024_염창동 240-1(고정1)염창동강변메르디앙103동방향","37.5579","126.8658","1","2022-12-01"
"강서구","C231024_염창동 240-1(고정2)강변한솔솔파크아파트방향","37.5579","126.8658","1","2022-12-01"
"강서구","C231025_염창동 282-4(고정1)삼정그린코아아파트방향","37.5480","126.8762","1","2022-12-01"
"강서구","C231025_염창동 282-4(고정2) - 재원빌딩 방향","37.5480","126.8762","1","2022-12-01"
"강서구","C231025_염창동 282-4(고정3) KOCOM빌딩 방향","37.5480","126.8762","1","2022-12-01"
"강서구","C231026_염창동 294(고정1) 강변한솔솔파크와 길훈아파트 사잇길","37.5555","126.8676","1","2022-12-01"
"강서구","C231026_염창동 294(고정2)양천로방향","37.5553","126.8679","1","2022-12-01"
"강서구","C231026_염창동 294(고정3)강변한솔솔파크107동방향","37.5555","126.8676","1","2022-12-01"
"강서구","C231026_염창동 294(고정4)염창우성2차아파트방향","37.5553","126.8679","1","2022-12-01"
"강서구","C231027_염창동 282-7(고정1) - 이수공원 방향","37.5480","126.8766","1","2022-12-01"
"강서구","C231027_염창동 282-7(고정2) - 양천로 방향","37.5481","126.8765","1","2022-12-01"
"강서구","C231027_염창동 282-7(고정3) - KOCOM빌딩 방향","37.5480","126.8766","1","2022-12-01"
"강서구","C231027_염창동 282-7(고정4) - 공항대로 방향","37.5481","126.8765","1","2022-12-01"
"강서구","C231028_염창동 63-24(고정1) - 염경초등학교 방향","37.5560","126.8687","1","2022-12-01"
"강서구","C231028_염창동 63-24(고정2) - 양천로 방향","37.5560","126.8687","1","2022-12-01"
"강서구","C231029_염창동 290(고정1) - 양천로 방향","37.5579","126.8665","1","2022-12-01"
"강서구","C231029_염창동 290(고정2) - 길훈아파트 방향","37.5579","126.8665","1","2022-12-01"
"강서구","C231030_염창동 241-6(고정1)","37.5561","126.8660","1","2022-12-01"
"강서구","C231030_염창동 241-6(고정1) - 금호타운아파트 방향","37.5561","126.8660","1","2022-12-01"
"강서구","C231030_염창동 241-6(고정2) - 양천로 방향","37.5561","126.8660","1","2022-12-01"
"강서구","C231031_염창동 267-24(고정1) 공원내부 방향","37.5510","126.8695","1","2022-12-01"
"강서구","C231031_염창동 267-24(고정2) 보람더하임 아파트 방향","37.5510","126.8695","1","2022-12-01"
"강서구","C231032_염창동 241-13(고정1) 강변월드 메르디앙아파트 방향","37.5557","126.8653","1","2022-12-01"
"강서구","C231032_염창동 241-13(고정2) 증미역 방향","37.5557","126.8653","1","2022-12-01"
"강서구","C231032_염창동 241-13(고정3) 염창초등학교 방향","37.5557","126.8653","1","2022-12-01"
"강서구","C231033_염창동 이수어린이공원(고정1) 공원내부 방향","37.5483","126.8746","1","2022-12-01"
"강서구","C231033_염창동 이수어린이공원(고정2) 양천로 방향","37.5483","126.8746","1","2022-12-01"
"강서구","C231034_염창동 272-11(고정1) 우성아파트 방향","37.5502","126.8674","1","2022-12-01"
"강서구","C231036_염창동 184-8(고정1) 양천로 방향","37.5508","126.8736","1","2022-12-01"
"강서구","C231037_염창동 248-7(고정1) 태진드림피아 아파트 방향","37.5511","126.8719","1","2022-12-01"
"강서구","C231037_염창동 248-7(고정2) 동아3차아파트 방향","37.5511","126.8719","1","2022-12-01"
"강서구","C231038_염창동 269 염창초 정문(고정1) 양천로 방향","37.5523","126.8682","1","2022-12-01"
"강서구","C231039 염창동 275 고정1 - 등촌역 방향","37.5502","126.8678","1","2022-12-01"
"강서구","C231040_염창동 257-2_PTZ","37.5503","126.8766","1","2022-12-01"
"강서구","C231040_염창동 257-2_보조1 - 강변힐스테이트 아파트 방향","37.5503","126.8766","2","2022-12-01"
"강서구","C231040_염창동 257-2_보조3 - 무학아파트 방향","37.5503","126.8766","1","2022-12-01"
"강서구","C231041_염창동 64-13_고정1- 삼천리아파트 방향","37.5566","126.8705","1","2022-12-01"
"강서구","C231041_염창동 64-13_고정2 - 우성2차 아파트 방향","37.5566","126.8705","1","2022-12-01"
"강서구","C231042_염창동 258-9 PTZ","37.5502","126.8772","1","2022-12-01"
"강서구","C231042_염창동 258-9_보조1 - 양천로 방향","37.5502","126.8772","1","2022-12-01"
"강서구","C231042_염창동 258-9_보조2 - 무학아파트 방향","37.5502","126.8772","1","2022-12-01"
"강서구","C231043_염창동 284-22_PTZ","37.5535","126.8685","1","2022-12-01"
"강서구","C231043_염창동 284-22_보조1 - 태영송화아파트 방향","37.5535","126.8685","1","2022-12-01"
"강서구","C231043_염창동 284-22_보조2 - 삼성관음아파트 방향","37.5535","126.8685","1","2022-12-01"
"강서구","C241001_우장산동 670-19","37.5540","126.8385","2","2022-12-01"
"강서구","C241001_우장산동 670-19(보조1)태창아파트방향","37.5540","126.8385","1","2022-12-01"
